"OEC ID";"HS ID";"Product Level";"Product Name";"Revision"
"1030319";"03.03.19";"HS6";"Frozen Salmonidae (n.e.c. in 0303.1, excl. Fillets, etc.)";"HS02,HS07,HS12,HS17,HS22"
"1030321";"03.03.21";"HS6";"Trout (Frozen Whole)";"HS92,HS96,HS02,HS07"
"1030322";"03.03.22";"HS6";"Atlantic/Danube Salmon (Frozen Whole)";"HS92,HS96,HS02,HS07"
"1030323";"03.03.23";"HS6";"Frozen Tilapia (Oreochromis spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030324";"03.03.24";"HS6";"Frozen Catfish (Pangasius spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030325";"03.03.25";"HS6";"Frozen Carp (Cyprinus spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030326";"03.03.26";"HS6";"Frozen Eels (Anguilla spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030329";"03.03.29";"HS6";"Salmonidae (Other Varieties) (Frozen Whole)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030331";"03.03.31";"HS6";"Halibut (Frozen Whole)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030332";"03.03.32";"HS6";"Plaice (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030333";"03.03.33";"HS6";"Sole (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030334";"03.03.34";"HS6";"Frozen Turbots (Psetta maxima, Scophthalmidae, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030339";"03.03.39";"HS6";"Flatfish (Excluding Halibut/Plaice/Sole) (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030341";"03.03.41";"HS6";"Albacore/Longfin Tuna (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030342";"03.03.42";"HS6";"Yellowfin Tuna (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030343";"03.03.43";"HS6";"Skipjack/Stripe-Belly Bonito (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030344";"03.03.44";"HS6";"Frozen Bigeye Tuna (Thunnus obesus, excl. Fillets, etc.)";"HS02,HS07,HS12,HS17,HS22"
"1030345";"03.03.45";"HS6";"Frozen  Atlantic and Pacific Bluefin Tuna (Thunnus thynnus/orientalis, excl. Fillets, etc.)";"HS02,HS07,HS12,HS17,HS22"
"1030346";"03.03.46";"HS6";"Frozen Southern Bluefin Tuna (Thunnus maccoyii, excl. Fillets, etc.)";"HS02,HS07,HS12,HS17,HS22"
"1030349";"03.03.49";"HS6";"Tuna (Other Varieties) (Frozen)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030350";"03.03.50";"HS6";"Herrings (Frozen)";"HS92,HS96,HS02"
"1030351";"03.03.51";"HS6";"Frozen Herrings (Clupea spp., excl. Fillets, etc.)";"HS07,HS12,HS17,HS22"
"1030352";"03.03.52";"HS6";"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)";"HS07"
"1030353";"03.03.53";"HS6";"Frozen Sardines/Sardinella/Sprats (excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030354";"03.03.54";"HS6";"Frozen Mackerel (Excl. Fillets, Livers, Roes, Fish Meat)";"HS12,HS17,HS22"
"1030355";"03.03.55";"HS6";"Frozen Jack & Horse Mackerel (Trachurus spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030356";"03.03.56";"HS6";"Frozen Cobia (Rachycentron canadum, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030357";"03.03.57";"HS6";"Frozen Swordfish (Xiphias gladius, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030359";"03.03.59";"HS6";"Frozen Fish (n.e.c. in 0303.5, excl. Fillets, Meat, Offal)";"HS17,HS22"
"1030360";"03.03.60";"HS6";"Cod (Frozen)";"HS92,HS96,HS02"
"1030361";"03.03.61";"HS6";"Swordfish (Xiphias gladius), frozen (excl. fillets/other fish meat of 03.04/livers & roes)";"HS07"
"1030362";"03.03.62";"HS6";"Toothfish (Dissostichus spp.),frozen (excl. fillets/other fish meat of 03.04/livers & roes)";"HS07"
"1030363";"03.03.63";"HS6";"Frozen Cod (Gadus spp.) – Excl. Fillets, Livers, Roes & Fish Meat";"HS12,HS17,HS22"
"1030364";"03.03.64";"HS6";"Frozen Haddock (Melanogrammus aeglefinus, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030365";"03.03.65";"HS6";"Frozen Coalfish (Pollachius virens, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030366";"03.03.66";"HS6";"Frozen Hake (Merluccius spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030367";"03.03.67";"HS6";"Frozen Alaska Pollack (Theragra chalcogramma, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030368";"03.03.68";"HS6";"Frozen Blue Whitings (Micromesistius spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030369";"03.03.69";"HS6";"Frozen Fish (Bregmacerotidae, excl. Cod, Haddock, etc., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030371";"03.03.71";"HS6";"Sardines/Brisling/Sprats (Frozen)";"HS92,HS96,HS02,HS07"
"1030372";"03.03.72";"HS6";"Haddock (Frozen)";"HS92,HS96,HS02,HS07"
"1030373";"03.03.73";"HS6";"Coalfish (Frozen)";"HS92,HS96,HS02,HS07"
"1030374";"03.03.74";"HS6";"Mackerel (Frozen)";"HS92,HS96,HS02,HS07"
"1030375";"03.03.75";"HS6";"Dogfish/Sharks (Frozen)";"HS92,HS96,HS02,HS07"
"1030376";"03.03.76";"HS6";"Eels (Frozen)";"HS92,HS96,HS02,HS07"
"1030377";"03.03.77";"HS6";"Sea Bass (Frozen)";"HS92,HS96,HS02,HS07"
"1030378";"03.03.78";"HS6";"Hake (Frozen)";"HS92,HS96,HS02,HS07"
"1030379";"03.03.79";"HS6";"Fish (Other Varieties) (Frozen)";"HS92,HS96,HS02,HS07"
"1030380";"03.03.80";"HS6";"Frozen Fish Livers & Roes";"HS92,HS96,HS02,HS07"
"1030381";"03.03.81";"HS6";"Frozen Dogfish & Sharks (excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030382";"03.03.82";"HS6";"Frozen Rays & Skates (Rajidae, excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030383";"03.03.83";"HS6";"Frozen Toothfish (Dissostichus spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030384";"03.03.84";"HS6";"Frozen Seabass (Dicentrarchus spp., excl. Fillets, etc.)";"HS12,HS17,HS22"
"1030389";"03.03.89";"HS6";"Frozen Whole Fish (Excl. Fillets, Livers, Roes)";"HS12,HS17,HS22"
"1030390";"03.03.90";"HS6";"Frozen Livers & Roes";"HS12"
"1030391";"03.03.91";"HS6";"Frozen Livers, Roes & Milt";"HS17,HS22"
"1030392";"03.03.92";"HS6";"Frozen Shark Fins";"HS17,HS22"
"1030399";"03.03.99";"HS6";"Frozen Fish Fins, Heads, Tails & Edible Offal";"HS17,HS22"
"10304";"03.04";"HS4";"Fish Fillets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030410";"03.04.10";"HS6";"Fish Fillets or Meat (Fresh/Chilled)";"HS92,HS96,HS02"
"1030411";"03.04.11";"HS6";"Swordfish (Xiphias gladius),fresh/chilled";"HS07"
"1030412";"03.04.12";"HS6";"Toothfish (Dissostichus spp.),fresh/chilled";"HS07"
"1030419";"03.04.19";"HS6";"Fresh/Chilled Fish Fillets & Meat (excl. 0304.11-0304.12)";"HS07"
"1030420";"03.04.20";"HS6";"Fish Fillets (Frozen)";"HS92,HS96,HS02"
"1030421";"03.04.21";"HS6";"Swordfish (Xiphias gladius),frozen fillets";"HS07"
"1030422";"03.04.22";"HS6";"Toothfish (Dissostichus spp.), frozen fillets";"HS07"
"1030429";"03.04.29";"HS6";"Frozen Fish Fillets (Excl. 0304.21-0304.92)";"HS07"
"1030431";"03.04.31";"HS6";"Fresh/Chilled Tilapia Fillets (Oreochromis spp.)";"HS12,HS17,HS22"
"1030432";"03.04.32";"HS6";"Fresh/Chilled Catfish Fillets (Pangasius, Clarias spp.)";"HS12,HS17,HS22"
"1030433";"03.04.33";"HS6";"Fresh/Chilled Nile Perch Fillets (Lates niloticus)";"HS12,HS17,HS22"
"1030439";"03.04.39";"HS6";"Fresh/Chilled Carp, Eel & Snakehead Fillets (Cyprinus, Anguilla spp.)";"HS12,HS17,HS22"
"1030441";"03.04.41";"HS6";"Fresh/Chilled Salmon Fillets (Pacific, Atlantic, Danube)";"HS12,HS17,HS22"
"1030442";"03.04.42";"HS6";"Fresh/Chilled Trout Fillets (Salmo trutta, Oncorhynchus spp.)";"HS12,HS17,HS22"
"1030443";"03.04.43";"HS6";"Fresh/Chilled Flatfish Fillets (Pleuronectidae, Soleidae, etc.)";"HS12,HS17,HS22"
"1030444";"03.04.44";"HS6";"Fresh/Chilled Fish Fillets (Bregmacerotidae, etc.)";"HS12,HS17,HS22"
"1030445";"03.04.45";"HS6";"Fresh/Chilled Swordfish Fillets (Xiphias gladius)";"HS12,HS17,HS22"
"1030446";"03.04.46";"HS6";"Fresh/Chilled Toothfish Fillets (Dissostichus spp.)";"HS12,HS17,HS22"
"1030447";"03.04.47";"HS6";"Fresh/Chilled Dogfish & Shark Fillets";"HS17,HS22"
"1030448";"03.04.48";"HS6";"Fresh/Chilled Ray & Skate (Rajidae) Fillets";"HS17,HS22"
"1030449";"03.04.49";"HS6";"Fresh/Chilled Fish Fillets (excl. 0304.4)";"HS12,HS17,HS22"
"1030451";"03.04.51";"HS6";"Fresh/Chilled Tilapia, Catfish, Carp, Eel & Snakehead Meat (excl. Fillets)";"HS12,HS17,HS22"
"1030452";"03.04.52";"HS6";"Fresh/Chilled Salmonidae Meat (excl. Fillets)";"HS12,HS17,HS22"
"1030453";"03.04.53";"HS6";"Fresh/Chilled Fish Meat (Bregmacerotidae, etc., excl. Fillets)";"HS12,HS17,HS22"
"1030454";"03.04.54";"HS6";"Fresh/Chilled Swordfish Meat (Xiphias gladius, excl. Fillets)";"HS12,HS17,HS22"
"1030455";"03.04.55";"HS6";"Fresh/Chilled Toothfish Meat (Dissostichus spp., excl. Fillets)";"HS12,HS17,HS22"
"1030456";"03.04.56";"HS6";"Fresh/Chilled Dogfish & Shark Meat (excl. Fillets)";"HS17,HS22"
"1030457";"03.04.57";"HS6";"Fresh/Chilled Ray & Skate (Rajidae) Meat (excl. Fillets)";"HS17,HS22"
"1030459";"03.04.59";"HS6";"Fresh/Chilled Fish Meat (n.e.c. in 0304.5, excl. Fillets)";"HS12,HS17,HS22"
"1030461";"03.04.61";"HS6";"Frozen Tilapia Fillets (Oreochromis spp.)";"HS12,HS17,HS22"
"1030462";"03.04.62";"HS6";"Frozen Catfish Fillets (Pangasius, Clarias spp.)";"HS12,HS17,HS22"
"1030463";"03.04.63";"HS6";"Frozen Nile Perch Fillets (Lates niloticus)";"HS12,HS17,HS22"
"1030469";"03.04.69";"HS6";"Frozen Carp, Eel & Snakehead Fillets (Cyprinus, Anguilla spp.)";"HS12,HS17,HS22"
"1030471";"03.04.71";"HS6";"Frozen Cod Fillets (Gadus spp.)";"HS12,HS17,HS22"
"1030472";"03.04.72";"HS6";"Frozen Haddock Fillets (Melanogrammus aeglefinus)";"HS12,HS17,HS22"
"1030473";"03.04.73";"HS6";"Frozen Coalfish Fillets (Pollachius virens)";"HS12,HS17,HS22"
"1030474";"03.04.74";"HS6";"Frozen Hake Fillets (Merluccius, Urophycis spp.)";"HS12,HS17,HS22"
"1030475";"03.04.75";"HS6";"Frozen Alaska Pollack Fillets (Theraga chalcogramma)";"HS12,HS17,HS22"
"1030479";"03.04.79";"HS6";"Frozen Fish Fillets (Bregmacerotidae, excl. cod, etc.)";"HS12,HS17,HS22"
"1030481";"03.04.81";"HS6";"Frozen Salmon Fillets (Pacific, Atlantic, Danube)";"HS12,HS17,HS22"
"1030482";"03.04.82";"HS6";"Frozen Trout Fillets (Salmo trutta, Oncorhynchus spp.)";"HS12,HS17,HS22"
"1030483";"03.04.83";"HS6";"Frozen Flatfish Fillets (Pleuronectidae, Soleidae, etc.)";"HS12,HS17,HS22"
"1030484";"03.04.84";"HS6";"Frozen Swordfish Fillets (Xiphias gladius)";"HS12,HS17,HS22"
"1030485";"03.04.85";"HS6";"Frozen Toothfish Fillets (Dissostichus spp.)";"HS12,HS17,HS22"
"1030486";"03.04.86";"HS6";"Frozen Herring Fillets (Clupea spp.)";"HS12,HS17,HS22"
"1030487";"03.04.87";"HS6";"Frozen Tuna & Skipjack Fillets (Thunnus, Euthynnus Pelamis)";"HS12,HS17,HS22"
"1030488";"03.04.88";"HS6";"Frozen Dogfish, Shark, Ray & Skate Fillets";"HS17,HS22"
"1030489";"03.04.89";"HS6";"Frozen Fish Fillets (n.e.c. in 0304.8)";"HS12,HS17,HS22"
"1030490";"03.04.90";"HS6";"Frozen Fish Meat (excl. Liver, Roe, Fillets)";"HS92,HS96,HS02"
"1030491";"03.04.91";"HS6";"Frozen Swordfish Meat (Xiphias gladius, excl. Fillets)";"HS07,HS12,HS17,HS22"
"1030492";"03.04.92";"HS6";"Frozen Toothfish Meat (Dissostichus spp., excl. Fillets)";"HS07,HS12,HS17,HS22"
"1030493";"03.04.93";"HS6";"Frozen Tilapia, Catfish, Carp, Eel & Snakehead Meat (excl. Fillets)";"HS12,HS17,HS22"
"1030494";"03.04.94";"HS6";"Frozen Alaska Pollack Meat (Theraga chalcogramma, excl. Fillets)";"HS12,HS17,HS22"
"1030495";"03.04.95";"HS6";"Frozen Fish Meat (Bregmacerotidae, excl. Alaska Pollack, etc.)";"HS12,HS17,HS22"
"1030496";"03.04.96";"HS6";"Frozen Dogfish & Shark Meat (excl. Fillets)";"HS17,HS22"
"1030497";"03.04.97";"HS6";"Frozen Ray & Skate (Rajidae) Meat (excl. Fillets)";"HS17,HS22"
"1030499";"03.04.99";"HS6";"Frozen Fish Meat (Excl. Fillets, Minced, n.e.c.)";"HS07,HS12,HS17,HS22"
"10305";"03.05";"HS4";"Dried/Salted/Smoked/Brined Fish";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030510";"03.05.10";"HS6";"Fish Flour, Meals & Pellets (For Humans)";"HS92,HS96,HS02,HS07,HS12,HS17"
"1030520";"03.05.20";"HS6";"Preserved Fish Livers and Roes (Dried, Smoked, Salted, Brined)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030530";"03.05.30";"HS6";"Preserved Fish Fillets (Dried, Salted, Brined)";"HS92,HS96,HS02,HS07"
"1030531";"03.05.31";"HS6";"Dried/Salted/Brined Tilapia, Catfish, Carp, Eel & Snakehead Fillets";"HS12,HS17,HS22"
"1030532";"03.05.32";"HS6";"Dried/Salted/Brined Fish Fillets (Bregmacerotidae, etc.)";"HS12,HS17,HS22"
"1030539";"03.05.39";"HS6";"Dried/Salted/Brined Fish Fillets (n.e.c. 0305.3)";"HS12,HS17,HS22"
"1030541";"03.05.41";"HS6";"Smoked Salmon (Including Fillets)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030542";"03.05.42";"HS6";"Smoked Herrings (Including Fillets)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030543";"03.05.43";"HS6";"Smoked Trout (Oncorhynchus spp., excl. Offal)";"HS12,HS17,HS22"
"1030544";"03.05.44";"HS6";"Smoked Fish (incl. Tilapia, Catfish, etc., excl. Offal)";"HS12,HS17,HS22"
"1030549";"03.05.49";"HS6";"Smoked Fish/Fillets (Excluding Herrings/Salmon)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030551";"03.05.51";"HS6";"Dried Cod (Not Smoked)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030552";"03.05.52";"HS6";"Dried/Salted Fish (Tilapia, Catfish, Carp, Eel, etc.)";"HS17,HS22"
"1030553";"03.05.53";"HS6";"Dried/Salted Fish (Bregmacerotidae, excl. Cod)";"HS17,HS22"
"1030554";"03.05.54";"HS6";"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish";"HS17,HS22"
"1030559";"03.05.59";"HS6";"Dried Fish (Excluding Cod, Not Smoked)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030561";"03.05.61";"HS6";"Salted/Brined Herrings (Not Dried/Smoked)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030562";"03.05.62";"HS6";"Salted/Brined Cod (Not Dried/Smoked)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030563";"03.05.63";"HS6";"Salted/Brined Anchovies (Not Dried/Smoked)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030564";"03.05.64";"HS6";"Salted/Brined Fish (excl. Dried/Smoked, incl. Tilapia, Catfish, etc.)";"HS12,HS17,HS22"
"1030569";"03.05.69";"HS6";"Salted/Brined Fish (Not Dried/Smoked)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030571";"03.05.71";"HS6";"Edible Shark Fins (Offal)";"HS12,HS17,HS22"
"1030572";"03.05.72";"HS6";"Edible Fish Offal (Heads, Tails & Maws)";"HS12,HS17,HS22"
"1030579";"03.05.79";"HS6";"Edible Fish Offal (excl. Shark Fins, Heads, Tails, Maws)";"HS12,HS17,HS22"
"10306";"03.06";"HS4";"Crustaceans";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030611";"03.06.11";"HS6";"Frozen Rock Lobster & Sea Crawfish";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030612";"03.06.12";"HS6";"Frozen Homarus Lobsters";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030613";"03.06.13";"HS6";"Frozen Shrimps & Prawns";"HS92,HS96,HS02,HS07"
"1030614";"03.06.14";"HS6";"Frozen Crabs";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030615";"03.06.15";"HS6";"Frozen Norway Lobsters (Nephrops norvegicus, Smoked/Cooked, Steamed/Boiled)";"HS12,HS17,HS22"
"1030616";"03.06.16";"HS6";"Frozen Cold-Water Shrimps & Prawns (Pandalus, Crangon) – Smoked, Cooked or Steamed";"HS12,HS17,HS22"
"1030617";"03.06.17";"HS6";"Frozen Cooked Shrimps & Prawns (In Shell)";"HS12,HS17,HS22"
"1030619";"03.06.19";"HS6";"Other Frozen Crustaceans";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030621";"03.06.21";"HS6";"Fresh Rock Lobster & Sea Crawfish";"HS92,HS96,HS02,HS07,HS12"
"1030622";"03.06.22";"HS6";"Fresh Homarus Lobsters";"HS92,HS96,HS02,HS07,HS12"
"1030623";"03.06.23";"HS6";"Fresh Shrimps & Prawns";"HS92,HS96,HS02,HS07"
"1030624";"03.06.24";"HS6";"Fresh Crabs";"HS92,HS96,HS02,HS07,HS12"
"1030625";"03.06.25";"HS6";"Norway Lobsters (Not Frozen, Smoked/Cooked, Steamed/Boiled, incl. Flours/Meals)";"HS12"
"1030626";"03.06.26";"HS6";"Cold-Water Shrimps & Prawns (Not Frozen, Smoked/Cooked, Steamed/Boiled, incl. Flours/Meals)";"HS12"
"1030627";"03.06.27";"HS6";"Shrimps & Prawns (Not Frozen, Excl. Cold-Water, Smoked/Cooked, Steamed/Boiled, incl. Flours/Meals)";"HS12"
"1030629";"03.06.29";"HS6";"Other Fresh Crustaceans";"HS92,HS96,HS02,HS07,HS12"
"1030631";"03.06.31";"HS6";"Live/Fresh/Chilled Rock Lobsters/Sea Crawfish (Palinurus spp., Panulirus spp., Jasus spp.)";"HS17,HS22"
"1030632";"03.06.32";"HS6";"Live/Fresh/Chilled Lobsters (Homarus spp., In/Out of Shell)";"HS17,HS22"
"1030633";"03.06.33";"HS6";"Live/Fresh/Chilled Crabs (In/Out of Shell)";"HS17,HS22"
"1030634";"03.06.34";"HS6";"Live/Fresh/Chilled Norway Lobsters (Nephrops norvegicus, In/Out of Shell)";"HS17,HS22"
"1030635";"03.06.35";"HS6";"Cold-Water Shrimps & Prawns (Pandalus spp., Crangon crangon, Fresh/Chilled, In/Out of Shell)";"HS17,HS22"
"1030636";"03.06.36";"HS6";"Shrimps & Prawns (Excl. Cold-Water, Fresh/Chilled, In/Out of Shell)";"HS17,HS22"
"1030639";"03.06.39";"HS6";"Other Crustaceans (Fresh/Chilled, NES, incl. Flours/Meals/Pellets)";"HS17,HS22"
"1030691";"03.06.91";"HS6";"Smoked Rock Lobsters/Sea Crawfish (Palinurus spp., Panulirus spp., Jasus spp.)";"HS17,HS22"
"1030692";"03.06.92";"HS6";"Smoked Lobsters (Homarus spp., Cooked/Raw, In/Out of Shell)";"HS17,HS22"
"1030693";"03.06.93";"HS6";"Smoked Crabs (Cooked/Raw, In/Out of Shell)";"HS17,HS22"
"1030694";"03.06.94";"HS6";"Smoked Norway Lobsters (Nephrops norvegicus, Cooked/Raw, In/Out of Shell)";"HS17,HS22"
"1030695";"03.06.95";"HS6";"Smoked Shrimps & Prawns (Cooked/Raw, In/Out of Shell)";"HS17,HS22"
"1030699";"03.06.99";"HS6";"Smoked Crustaceans (Whole, NES, incl. Flours/Meals/Pellets)";"HS17,HS22"
"10307";"03.07";"HS4";"Molluscs";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030710";"03.07.10";"HS6";"Oysters";"HS92,HS96,HS02,HS07"
"1030711";"03.07.11";"HS6";"Molluscs: oysters, whether in shell or not, live, fresh or chilled";"HS12,HS17,HS22"
"1030712";"03.07.12";"HS6";"Molluscs; oysters, whether in shell or not, frozen";"HS17,HS22"
"1030719";"03.07.19";"HS6";"Molluscs: oysters, whether in shell or not, frozen, dried, salted or in brine, smoked, cooked or not before or during the smoking process";"HS12,HS17,HS22"
"1030721";"03.07.21";"HS6";"Fresh/Chilled Live Scallops";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030722";"03.07.22";"HS6";"Molluscs; scallops, whether in shell or not, including queen scallops of the genera Pecten, Chlamys or Placopecten, frozen";"HS17,HS22"
"1030729";"03.07.29";"HS6";"Fresh/Chilled Scallops (Not Live)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030731";"03.07.31";"HS6";"Fresh/Chilled Mussels (Live or Not)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030732";"03.07.32";"HS6";"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen";"HS17,HS22"
"1030739";"03.07.39";"HS6";"Preserved Mussels (Frozen/Dried/Salted/Brined)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030741";"03.07.41";"HS6";"Fresh/Chilled Live Cuttlefish & Squid";"HS92,HS96,HS02,HS07,HS12"
"1030742";"03.07.42";"HS6";"Molluscs; cuttle fish and squid, whether in shell or not, live, fresh or chilled";"HS17,HS22"
"1030743";"03.07.43";"HS6";"Frozen Cuttlefish & Squid Products";"HS17,HS22"
"1030749";"03.07.49";"HS6";"Preserved Cuttlefish & Squid (Frozen/Dried/Salted/Brined)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030751";"03.07.51";"HS6";"Fresh/Chilled Live Octopus";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030752";"03.07.52";"HS6";"Molluscs; octopus (Octopus spp.), frozen";"HS17,HS22"
"1030759";"03.07.59";"HS6";"Preserved Octopus (Frozen/Dried/Salted/Brined)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030760";"03.07.60";"HS6";"Edible Snails (Excluding Sea Snails)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030771";"03.07.71";"HS6";"Molluscs: clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chilled";"HS12,HS17,HS22"
"1030772";"03.07.72";"HS6";"Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen";"HS17,HS22"
"1030779";"03.07.79";"HS6";"Molluscs: clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, other than live, fresh or chilled";"HS12,HS17,HS22"
"1030781";"03.07.81";"HS6";"Molluscs: abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled";"HS12,HS17,HS22"
"1030782";"03.07.82";"HS6";"Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, live, fresh or chilled";"HS17,HS22"
"1030783";"03.07.83";"HS6";"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen";"HS17,HS22"
"1030784";"03.07.84";"HS6";"Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, frozen";"HS17,HS22"
"1030787";"03.07.87";"HS6";"Molluscs; abalone (Haliotis spp.), whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process";"HS17,HS22"
"1030788";"03.07.88";"HS6";"Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process";"HS17,HS22"
"1030789";"03.07.89";"HS6";"Molluscs: abalone (Haliotis spp.), whether in shell or not, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process";"HS12"
"1030791";"03.07.91";"HS6";"Fresh/Chilled Live Aquatic Invertebrates";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1030792";"03.07.92";"HS6";"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, frozen";"HS17,HS22"
"1030799";"03.07.99";"HS6";"Preserved Aquatic Invertebrates";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"10308";"03.08";"HS4";"Aquatic invertebrates, other than crustaceans and molluscs";"HS12,HS17,HS22"
"1030811";"03.08.11";"HS6";"Aquatic invertebrates: sea cucumbers (Stichopus japonicus, Holothurioidea), live, fresh or chilled";"HS12,HS17,HS22"
"1030812";"03.08.12";"HS6";"Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothuroidea), frozen";"HS17,HS22"
"1030819";"03.08.19";"HS6";"Aquatic invertebrates: sea cucumbers (Stichopus japonicus, Holothurioidea), frozen, dried, salted or in brine, smoked, whether or not cooked before or during the smoking process";"HS12,HS17,HS22"
"1030821";"03.08.21";"HS6";"Aquatic invertebrates: sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echichinus esculentus), live, fresh or chilled";"HS12,HS17,HS22"
"1030822";"03.08.22";"HS6";"Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), frozen";"HS17,HS22"
"1030829";"03.08.29";"HS6";"Aquatic invertebrates: sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echichinus esculentus), frozen, dried, salted or in brine, smoked, whether or not cooked before or during smoking process";"HS12,HS17,HS22"
"1030830";"03.08.30";"HS6";"Aquatic invertebrates: jellyfish (Rhopilema spp.), live, fresh, chilled, frozen, dried, salted or in brine, smoked, whether or not cooked before or during smoking";"HS12,HS17,HS22"
